Topic,scopus_id,year
-1,2-s2.0-69549117289,2009
9,2-s2.0-66249139239,2009
-1,2-s2.0-84993012825,2009
4,2-s2.0-66349122386,2009
0,2-s2.0-70349614392,2009
-1,2-s2.0-66149104066,2009
-1,2-s2.0-70449558794,2009
21,2-s2.0-70350330311,2009
-1,2-s2.0-69249210357,2009
-1,2-s2.0-67249149286,2009
-1,2-s2.0-67249130187,2009
1,2-s2.0-67249087937,2009
55,2-s2.0-66149175832,2009
50,2-s2.0-70350752277,2009
-1,2-s2.0-70149106998,2009
23,2-s2.0-67649800805,2009
-1,2-s2.0-67649388145,2009
47,2-s2.0-65649091705,2009
-1,2-s2.0-64549101117,2009
57,2-s2.0-63649113429,2009
-1,2-s2.0-67650948345,2009
-1,2-s2.0-67650329807,2009
-1,2-s2.0-66749181285,2009
-1,2-s2.0-65349178986,2009
13,2-s2.0-65349166661,2009
-1,2-s2.0-62349099415,2009
36,2-s2.0-67650603643,2009
18,2-s2.0-62149118735,2009
0,2-s2.0-64749107073,2009
-1,2-s2.0-63449108333,2009
-1,2-s2.0-63149131414,2009
8,2-s2.0-70349412973,2009
-1,2-s2.0-62649102316,2009
44,2-s2.0-58549114003,2009
0,2-s2.0-84993019167,2009
21,2-s2.0-85085780489,2009
0,2-s2.0-84895241985,2009
6,2-s2.0-84888223965,2009
-1,2-s2.0-84873805376,2009
-1,2-s2.0-84869126034,2009
2,2-s2.0-79958175938,2009
50,2-s2.0-77956385607,2009
8,2-s2.0-77749309981,2009
-1,2-s2.0-77749295583,2009
2,2-s2.0-74049091232,2009
0,2-s2.0-70949102250,2009
36,2-s2.0-70849115568,2009
0,2-s2.0-70249084938,2009
3,2-s2.0-69949135804,2009
-1,2-s2.0-68449100237,2009
28,2-s2.0-67651055448,2009
-1,2-s2.0-67349263692,2009
18,2-s2.0-65549108352,2009
2,2-s2.0-60749114701,2009
-1,2-s2.0-58749106281,2009
13,2-s2.0-58049179371,2009
2,2-s2.0-58049145325,2009
0,2-s2.0-58049140469,2009
9,2-s2.0-57849158241,2009
18,2-s2.0-57049103417,2009
-1,2-s2.0-58049112431,2008
41,2-s2.0-58049087172,2008
4,2-s2.0-84893205306,2008
-1,2-s2.0-84884802297,2008
37,2-s2.0-78650751894,2008
37,2-s2.0-77952260220,2008
56,2-s2.0-70349871674,2008
3,2-s2.0-68949109836,2008
32,2-s2.0-67650301826,2008
18,2-s2.0-65549089528,2008
-1,2-s2.0-65349137747,2008
-1,2-s2.0-61049098681,2008
8,2-s2.0-59849091573,2008
-1,2-s2.0-58149141906,2008
-1,2-s2.0-57749128377,2008
27,2-s2.0-56649109554,2008
12,2-s2.0-55749096748,2008
-1,2-s2.0-54249153400,2008
3,2-s2.0-53949112702,2008
-1,2-s2.0-56449129288,2008
15,2-s2.0-67650034641,2008
3,2-s2.0-55349100221,2008
8,2-s2.0-80052455654,2008
6,2-s2.0-56849096590,2008
0,2-s2.0-53849109536,2008
24,2-s2.0-53249107636,2008
-1,2-s2.0-52949113043,2008
-1,2-s2.0-58149378360,2008
2,2-s2.0-54749140543,2008
6,2-s2.0-52349094768,2008
8,2-s2.0-78649460137,2008
0,2-s2.0-52149103387,2008
9,2-s2.0-51849140478,2008
-1,2-s2.0-79953838349,2008
-1,2-s2.0-65749260992,2008
14,2-s2.0-54449101169,2008
-1,2-s2.0-49249098893,2008
48,2-s2.0-48949116257,2008
20,2-s2.0-50149102186,2008
5,2-s2.0-50049124497,2008
-1,2-s2.0-48149086390,2008
-1,2-s2.0-46149121298,2008
-1,2-s2.0-65649124227,2008
23,2-s2.0-56149092057,2008
-1,2-s2.0-47349121059,2008
-1,2-s2.0-44949134836,2008
1,2-s2.0-70449553869,2008
1,2-s2.0-65749276739,2008
1,2-s2.0-44849104957,2008
6,2-s2.0-44349112973,2008
-1,2-s2.0-43949128784,2008
7,2-s2.0-43649105291,2008
20,2-s2.0-43149113195,2008
-1,2-s2.0-42049122015,2008
29,2-s2.0-44049105156,2008
29,2-s2.0-44049091645,2008
12,2-s2.0-46949101618,2008
-1,2-s2.0-44249113356,2008
-1,2-s2.0-44249100242,2008
-1,2-s2.0-42049083175,2008
-1,2-s2.0-41549152082,2008
16,2-s2.0-40849085309,2008
15,2-s2.0-40649107160,2008
32,2-s2.0-40549137428,2008
-1,2-s2.0-40549100403,2008
5,2-s2.0-40949160561,2008
57,2-s2.0-40549144832,2008
39,2-s2.0-40349085791,2008
-1,2-s2.0-38949084522,2008
3,2-s2.0-35548936192,2008
38,2-s2.0-38549173199,2008
3,2-s2.0-38349102775,2008
2,2-s2.0-38049072116,2008
-1,2-s2.0-38049065526,2008
34,2-s2.0-85087583021,2008
-1,2-s2.0-85087244542,2008
3,2-s2.0-81155150878,2008
0,2-s2.0-78049501334,2008
5,2-s2.0-77950342787,2008
3,2-s2.0-73349114176,2008
-1,2-s2.0-70349594423,2008
14,2-s2.0-59049101011,2008
-1,2-s2.0-58149136564,2008
-1,2-s2.0-57049083466,2008
29,2-s2.0-56149119540,2008
0,2-s2.0-49049099828,2008
-1,2-s2.0-47749113335,2008
48,2-s2.0-47549110589,2008
16,2-s2.0-47549084444,2008
-1,2-s2.0-41749100875,2008
47,2-s2.0-38949163341,2008
24,2-s2.0-38449087588,2008
2,2-s2.0-38349048651,2008
0,2-s2.0-38149075069,2008
0,2-s2.0-36949012964,2008
19,2-s2.0-38049186620,2007
-1,2-s2.0-37249092107,2007
-1,2-s2.0-84858395386,2007
38,2-s2.0-67649993715,2007
-1,2-s2.0-49349115632,2007
-1,2-s2.0-38049093470,2007
-1,2-s2.0-37448999733,2007
3,2-s2.0-36248998366,2007
-1,2-s2.0-36148955861,2007
18,2-s2.0-47249148029,2007
6,2-s2.0-36049003968,2007
2,2-s2.0-35348958920,2007
24,2-s2.0-35548987074,2007
0,2-s2.0-35548951375,2007
1,2-s2.0-35348815627,2007
2,2-s2.0-34948865700,2007
-1,2-s2.0-34748878896,2007
0,2-s2.0-34548285797,2007
-1,2-s2.0-35948982186,2007
14,2-s2.0-34548423273,2007
37,2-s2.0-34547911104,2007
9,2-s2.0-34547863531,2007
40,2-s2.0-34548160672,2007
5,2-s2.0-34548511090,2007
-1,2-s2.0-34547520480,2007
0,2-s2.0-85106944903,2007
-1,2-s2.0-34548830728,2007
-1,2-s2.0-34548564258,2007
9,2-s2.0-34548072487,2007
-1,2-s2.0-35548987475,2007
-1,2-s2.0-34347230092,2007
-1,2-s2.0-34250377291,2007
46,2-s2.0-34248526069,2007
0,2-s2.0-34547166660,2007
0,2-s2.0-34250860686,2007
7,2-s2.0-37849004070,2007
-1,2-s2.0-34748925010,2007
-1,2-s2.0-34547578311,2007
-1,2-s2.0-34250345167,2007
-1,2-s2.0-34250306368,2007
-1,2-s2.0-34249810071,2007
8,2-s2.0-34249682625,2007
3,2-s2.0-34248384876,2007
2,2-s2.0-34247884382,2007
-1,2-s2.0-34247855855,2007
12,2-s2.0-34249074746,2007
6,2-s2.0-33751323226,2007
-1,2-s2.0-34548418885,2007
-1,2-s2.0-34249887941,2007
22,2-s2.0-34249787591,2007
16,2-s2.0-34248357892,2007
-1,2-s2.0-34247846098,2007
56,2-s2.0-34247203147,2007
-1,2-s2.0-34247128336,2007
10,2-s2.0-34147102437,2007
16,2-s2.0-34047200090,2007
-1,2-s2.0-33947678649,2007
-1,2-s2.0-33947527566,2007
-1,2-s2.0-33947509933,2007
3,2-s2.0-34248395162,2007
2,2-s2.0-34247866259,2007
16,2-s2.0-33847709816,2007
0,2-s2.0-73849138101,2007
29,2-s2.0-33846828588,2007
19,2-s2.0-33845980195,2007
-1,2-s2.0-51249155644,2007
-1,2-s2.0-51249152465,2007
14,2-s2.0-43549085516,2007
-1,2-s2.0-43149119708,2007
57,2-s2.0-40049090803,2007
19,2-s2.0-38649100636,2007
-1,2-s2.0-38449097577,2007
3,2-s2.0-38149138208,2007
12,2-s2.0-38049027989,2007
-1,2-s2.0-34948874799,2007
33,2-s2.0-34948869868,2007
-1,2-s2.0-34548603030,2007
8,2-s2.0-34548383363,2007
45,2-s2.0-34547830414,2007
2,2-s2.0-34547521529,2007
29,2-s2.0-34347265294,2007
-1,2-s2.0-34250307641,2007
10,2-s2.0-34249863041,2007
-1,2-s2.0-34249854193,2007
10,2-s2.0-34147202261,2007
-1,2-s2.0-33847277407,2007
-1,2-s2.0-33847028450,2007
13,2-s2.0-33846702262,2007
2,2-s2.0-33845981843,2007
3,2-s2.0-33748909052,2007
-1,2-s2.0-84903078125,2006
6,2-s2.0-84883813730,2006
9,2-s2.0-84858636335,2006
38,2-s2.0-34547347483,2006
0,2-s2.0-33846276531,2006
-1,2-s2.0-33845947658,2006
3,2-s2.0-33751294906,2006
0,2-s2.0-33749639539,2006
19,2-s2.0-33749505686,2006
0,2-s2.0-33748706337,2006
-1,2-s2.0-33748690100,2006
41,2-s2.0-76749098134,2006
9,2-s2.0-33750183915,2006
-1,2-s2.0-33749507665,2006
-1,2-s2.0-33748666633,2006
-1,2-s2.0-33747343204,2006
-1,2-s2.0-33747120557,2006
-1,2-s2.0-33746842259,2006
0,2-s2.0-33747162446,2006
14,2-s2.0-52949112474,2006
0,2-s2.0-33748199633,2006
7,2-s2.0-33747818607,2006
16,2-s2.0-33746293274,2006
27,2-s2.0-33745808841,2006
3,2-s2.0-33749075764,2006
9,2-s2.0-33646792985,2006
2,2-s2.0-33748376466,2006
-1,2-s2.0-33645058418,2006
-1,2-s2.0-33750575770,2006
0,2-s2.0-33645936325,2006
-1,2-s2.0-33645150854,2006
-1,2-s2.0-33645049848,2006
6,2-s2.0-33645016949,2006
-1,2-s2.0-33745482613,2006
46,2-s2.0-33744981139,2006
43,2-s2.0-33645420241,2006
-1,2-s2.0-84960908726,2006
-1,2-s2.0-48149086282,2006
-1,2-s2.0-35548985298,2006
-1,2-s2.0-34247585668,2006
-1,2-s2.0-33947416675,2006
-1,2-s2.0-33947229759,2006
20,2-s2.0-33748488423,2006
41,2-s2.0-33747513590,2006
9,2-s2.0-33746174917,2006
3,2-s2.0-33745979896,2006
0,2-s2.0-33745816730,2006
-1,2-s2.0-33745699450,2006
10,2-s2.0-33745607598,2006
-1,2-s2.0-33645927321,2006
17,2-s2.0-33645730611,2006
27,2-s2.0-32244440506,2006
-1,2-s2.0-31144474482,2005
8,2-s2.0-84992974838,2005
-1,2-s2.0-33749263193,2005
-1,2-s2.0-33746406789,2005
2,2-s2.0-33644876894,2005
22,2-s2.0-28044454303,2005
9,2-s2.0-27844449544,2005
1,2-s2.0-37549039046,2005
-1,2-s2.0-27144549329,2005
4,2-s2.0-13544271760,2005
9,2-s2.0-24744445820,2005
-1,2-s2.0-33344461002,2005
0,2-s2.0-27744543054,2005
8,2-s2.0-26044472167,2005
19,2-s2.0-28044440678,2005
-1,2-s2.0-33745685745,2005
7,2-s2.0-31444437064,2005
-1,2-s2.0-22144441688,2005
29,2-s2.0-22144439036,2005
0,2-s2.0-18944405581,2005
49,2-s2.0-20444457159,2005
-1,2-s2.0-17044395528,2005
5,2-s2.0-85015647565,2005
-1,2-s2.0-28844438013,2005
2,2-s2.0-19644381523,2005
2,2-s2.0-14844355098,2005
36,2-s2.0-14844303555,2005
25,2-s2.0-19744382765,2005
3,2-s2.0-85087244084,2005
33,2-s2.0-85064777371,2005
16,2-s2.0-84981737091,2005
-1,2-s2.0-80054727446,2005
46,2-s2.0-48849096887,2005
-1,2-s2.0-38949192576,2005
1,2-s2.0-33646105602,2005
-1,2-s2.0-33644836510,2005
0,2-s2.0-33644835012,2005
28,2-s2.0-33644798530,2005
15,2-s2.0-27744507287,2005
15,2-s2.0-20144368098,2005
20,2-s2.0-16344396266,2005
36,2-s2.0-12144272237,2005
55,2-s2.0-8644229411,2004
4,2-s2.0-30044452705,2004
6,2-s2.0-30044435075,2004
49,2-s2.0-23744494245,2004
40,2-s2.0-23744491696,2004
14,2-s2.0-20444501814,2004
-1,2-s2.0-12144281975,2004
-1,2-s2.0-11344264006,2004
16,2-s2.0-10244237761,2004
29,2-s2.0-9644283067,2004
5,2-s2.0-7644237761,2004
24,2-s2.0-11044219871,2004
-1,2-s2.0-10944261421,2004
34,2-s2.0-9344265812,2004
-1,2-s2.0-4844224897,2004
9,2-s2.0-84992963179,2004
-1,2-s2.0-84992933831,2004
-1,2-s2.0-84986059274,2004
7,2-s2.0-28344434312,2004
7,2-s2.0-84986163160,2004
-1,2-s2.0-3843120935,2004
49,2-s2.0-3142756373,2004
3,2-s2.0-3843094000,2004
11,2-s2.0-4043062868,2004
0,2-s2.0-2042470071,2004
57,2-s2.0-2042440384,2004
-1,2-s2.0-3042795206,2004
2,2-s2.0-2442509821,2004
3,2-s2.0-1842587599,2004
33,2-s2.0-1842430748,2004
5,2-s2.0-67449131730,2004
-1,2-s2.0-6044238349,2004
21,2-s2.0-36148970854,2004
0,2-s2.0-33749675338,2004
50,2-s2.0-2542426503,2004
-1,2-s2.0-15744383688,2004
13,2-s2.0-1442355253,2004
35,2-s2.0-12344275964,2004
33,2-s2.0-0346307361,2004
47,2-s2.0-2942617272,2003
0,2-s2.0-1142299838,2003
-1,2-s2.0-0345149360,2003
-1,2-s2.0-0141792722,2003
0,2-s2.0-0041914255,2003
12,2-s2.0-2942559224,2003
-1,2-s2.0-1142301625,2003
-1,2-s2.0-0242299646,2003
9,2-s2.0-0038795459,2003
8,2-s2.0-0038498112,2003
15,2-s2.0-0038445472,2003
15,2-s2.0-0038106203,2003
55,2-s2.0-0037260233,2003
0,2-s2.0-84986178221,2003
-1,2-s2.0-84986161504,2003
0,2-s2.0-3042729911,2003
3,2-s2.0-0037968358,2003
40,2-s2.0-0344825879,2003
7,2-s2.0-0142123191,2003
-1,2-s2.0-84872996931,2003
10,2-s2.0-24644486805,2003
-1,2-s2.0-1642618970,2003
2,2-s2.0-0642368704,2003
1,2-s2.0-0347596573,2003
9,2-s2.0-0142231001,2003
2,2-s2.0-0043165058,2003
15,2-s2.0-0042326161,2003
57,2-s2.0-0041379447,2003
6,2-s2.0-0038814115,2003
7,2-s2.0-0038541646,2003
47,2-s2.0-0038476383,2003
2,2-s2.0-0038282357,2003
14,2-s2.0-0038150803,2003
29,2-s2.0-0038100369,2003
0,2-s2.0-0038046309,2003
19,2-s2.0-0037982934,2003
-1,2-s2.0-0037961693,2003
-1,2-s2.0-0037645035,2003
0,2-s2.0-0037365379,2003
37,2-s2.0-0037271447,2003
-1,2-s2.0-0037265938,2003
0,2-s2.0-67650073392,2002
-1,2-s2.0-61049124102,2002
26,2-s2.0-0141908232,2002
-1,2-s2.0-0141634054,2002
12,2-s2.0-0036910418,2002
2,2-s2.0-0036831985,2002
9,2-s2.0-84986120995,2002
-1,2-s2.0-0036914373,2002
-1,2-s2.0-0037057792,2002
26,2-s2.0-85001728439,2002
37,2-s2.0-84986037851,2002
18,2-s2.0-0036706527,2002
-1,2-s2.0-0036267582,2002
-1,2-s2.0-0036624726,2002
-1,2-s2.0-0036257906,2002
9,2-s2.0-0036248874,2002
42,2-s2.0-0037061876,2002
-1,2-s2.0-17044399156,2002
33,2-s2.0-0036243624,2002
-1,2-s2.0-84986085523,2002
36,2-s2.0-0036115230,2002
-1,2-s2.0-0037045664,2002
-1,2-s2.0-84902252252,2002
-1,2-s2.0-12244260752,2002
0,2-s2.0-0347939408,2002
23,2-s2.0-0037070011,2002
37,2-s2.0-0036928617,2002
3,2-s2.0-0036898760,2002
-1,2-s2.0-0036746467,2002
29,2-s2.0-0036692517,2002
2,2-s2.0-0036616373,2002
7,2-s2.0-0036589035,2002
6,2-s2.0-0036448568,2002
7,2-s2.0-0036435164,2002
7,2-s2.0-0036154827,2002
-1,2-s2.0-0036053668,2002
0,2-s2.0-0036041163,2002
-1,2-s2.0-0036040949,2002
41,2-s2.0-0036040696,2002
-1,2-s2.0-0036039802,2002
0,2-s2.0-0036039577,2002
8,2-s2.0-0036036404,2002
-1,2-s2.0-2342646950,2001
18,2-s2.0-0039436896,2001
2,2-s2.0-0035752929,2001
29,2-s2.0-0035697267,2001
1,2-s2.0-0013426699,2001
1,2-s2.0-0012171884,2001
45,2-s2.0-0041870919,2001
38,2-s2.0-84993009203,2001
-1,2-s2.0-0034960614,2001
-1,2-s2.0-84986160817,2001
2,2-s2.0-0043084133,2001
-1,2-s2.0-84986082161,2001
-1,2-s2.0-0035316306,2001
42,2-s2.0-0035302513,2001
2,2-s2.0-0035146456,2001
11,2-s2.0-84993812012,2001
-1,2-s2.0-84960129015,2001
-1,2-s2.0-34547399215,2001
0,2-s2.0-1142270681,2001
-1,2-s2.0-0042194741,2001
-1,2-s2.0-0040154521,2001
-1,2-s2.0-0035975804,2001
-1,2-s2.0-0035731359,2001
0,2-s2.0-0035676121,2001
-1,2-s2.0-0035639539,2001
9,2-s2.0-0035561930,2001
17,2-s2.0-0035511392,2001
52,2-s2.0-0035468351,2001
-1,2-s2.0-0035324867,2001
44,2-s2.0-0035226812,2001
-1,2-s2.0-0035109894,2001
0,2-s2.0-0034819310,2001
5,2-s2.0-0002328034,2001
-1,2-s2.0-84986180602,2000
6,2-s2.0-0007580010,2000
-1,2-s2.0-35448961217,2000
5,2-s2.0-27644470420,2000
-1,2-s2.0-1842452475,2000
33,2-s2.0-0347947721,2000
-1,2-s2.0-0347067954,2000
9,2-s2.0-0039768687,2000
-1,2-s2.0-0039620970,2000
-1,2-s2.0-0034413557,2000
7,2-s2.0-0034340938,2000
-1,2-s2.0-0034277072,2000
-1,2-s2.0-0034268004,2000
7,2-s2.0-0034257418,2000
5,2-s2.0-0034195539,2000
16,2-s2.0-0034195075,2000
44,2-s2.0-0034170081,2000
19,2-s2.0-0034169106,2000
4,2-s2.0-0034139020,2000
-1,2-s2.0-0009630287,2000
-1,2-s2.0-0000094602,2000
-1,2-s2.0-0033500682,1999
5,2-s2.0-0000021437,1999
-1,2-s2.0-0041107247,1999
-1,2-s2.0-0033228431,1999
-1,2-s2.0-0347715142,1999
-1,2-s2.0-0033141808,1999
45,2-s2.0-85009561186,1999
1,2-s2.0-85001790552,1999
-1,2-s2.0-22844454569,1999
-1,2-s2.0-0142240858,1999
8,2-s2.0-0039529178,1999
-1,2-s2.0-0039065008,1999
9,2-s2.0-0033440160,1999
25,2-s2.0-0033437899,1999
6,2-s2.0-0033277420,1999
-1,2-s2.0-0033210992,1999
-1,2-s2.0-0033205866,1999
49,2-s2.0-0033201391,1999
-1,2-s2.0-0033195476,1999
0,2-s2.0-0033182998,1999
7,2-s2.0-0033170166,1999
21,2-s2.0-0033162505,1999
-1,2-s2.0-0033159401,1999
2,2-s2.0-0033154846,1999
49,2-s2.0-0033130454,1999
-1,2-s2.0-0033112760,1999
36,2-s2.0-0033094142,1999
0,2-s2.0-0032974244,1999
1,2-s2.0-0032864705,1999
45,2-s2.0-84986161346,1998
-1,2-s2.0-0032428551,1998
9,2-s2.0-0032217002,1998
46,2-s2.0-85107925734,1998
2,2-s2.0-0031637346,1998
29,2-s2.0-0031981881,1998
56,2-s2.0-84986116700,1998
4,2-s2.0-84958629440,1998
-1,2-s2.0-3042948951,1998
7,2-s2.0-0141995409,1998
12,2-s2.0-0040581850,1998
-1,2-s2.0-0032498988,1998
47,2-s2.0-0032392285,1998
18,2-s2.0-0032382240,1998
46,2-s2.0-0032366302,1998
9,2-s2.0-0032324653,1998
7,2-s2.0-0032281236,1998
35,2-s2.0-0032278269,1998
1,2-s2.0-0032220883,1998
6,2-s2.0-0032207373,1998
-1,2-s2.0-0032185997,1998
38,2-s2.0-0032158856,1998
0,2-s2.0-0032060606,1998
10,2-s2.0-0032056371,1998
2,2-s2.0-0032034949,1998
-1,2-s2.0-0032015862,1998
6,2-s2.0-0031995490,1998
-1,2-s2.0-0031989315,1998
2,2-s2.0-0031802221,1998
0,2-s2.0-0031651364,1998
19,2-s2.0-0031625392,1998
17,2-s2.0-0001664428,1998
-1,2-s2.0-0031563597,1997
-1,2-s2.0-0031456891,1997
0,2-s2.0-0011969339,1997
-1,2-s2.0-0030947424,1997
6,2-s2.0-0031124022,1997
-1,2-s2.0-3042925478,1997
7,2-s2.0-0031537033,1997
43,2-s2.0-0031326090,1997
6,2-s2.0-0031240809,1997
18,2-s2.0-0031116577,1997
-1,2-s2.0-0031081946,1997
8,2-s2.0-0031042537,1997
-1,2-s2.0-0030829770,1997
-1,2-s2.0-0030625546,1997
37,2-s2.0-84986106212,1996
-1,2-s2.0-2842551304,1996
7,2-s2.0-0030529178,1996
12,2-s2.0-0030495521,1996
24,2-s2.0-0030362816,1996
15,2-s2.0-0029908359,1996
6,2-s2.0-0030436255,1996
-1,2-s2.0-85007839712,1996
5,2-s2.0-84986085991,1996
-1,2-s2.0-0030177369,1996
19,2-s2.0-0029903364,1996
11,2-s2.0-0030158558,1996
8,2-s2.0-0030101166,1996
13,2-s2.0-84937281487,1996
5,2-s2.0-33847652312,1996
1,2-s2.0-2242476568,1996
32,2-s2.0-1542684045,1996
-1,2-s2.0-0030486294,1996
-1,2-s2.0-0030352533,1996
18,2-s2.0-0030306352,1996
37,2-s2.0-0030165749,1996
0,2-s2.0-0029748939,1996
2,2-s2.0-0029396841,1995
27,2-s2.0-0007799172,1995
44,2-s2.0-84986660142,1995
44,2-s2.0-84985204924,1995
18,2-s2.0-84977404724,1995
49,2-s2.0-84937274977,1995
-1,2-s2.0-21844518512,1995
16,2-s2.0-21844514526,1995
57,2-s2.0-21844481261,1995
7,2-s2.0-0029509438,1995
-1,2-s2.0-0029400166,1995
2,2-s2.0-0029068874,1995
6,2-s2.0-0029064082,1995
34,2-s2.0-0028846003,1995
46,2-s2.0-0002337895,1995
-1,2-s2.0-0001962332,1995
-1,2-s2.0-0028489866,1994
6,2-s2.0-0009038648,1994
4,2-s2.0-8644228863,1994
7,2-s2.0-84986360561,1994
48,2-s2.0-84985269040,1994
5,2-s2.0-84972700439,1994
-1,2-s2.0-84970123401,1994
-1,2-s2.0-84965520799,1994
55,2-s2.0-43949159688,1994
23,2-s2.0-43949154094,1994
46,2-s2.0-38149147710,1994
33,2-s2.0-38149143116,1994
-1,2-s2.0-21844491622,1994
-1,2-s2.0-0028764558,1994
-1,2-s2.0-0028157715,1994
18,2-s2.0-0028018639,1994
0,2-s2.0-0027952877,1994
0,2-s2.0-0000614171,1994
0,2-s2.0-0027884584,1993
-1,2-s2.0-84993021371,1993
1,2-s2.0-84986715225,1993
27,2-s2.0-84986674144,1993
12,2-s2.0-84973834124,1993
-1,2-s2.0-21344482557,1993
-1,2-s2.0-0027567682,1993
-1,2-s2.0-0027337316,1993
23,2-s2.0-0027284045,1993
-1,2-s2.0-0027058293,1992
37,2-s2.0-84986713619,1992
-1,2-s2.0-84982500063,1992
36,2-s2.0-84973784159,1992
-1,2-s2.0-84973743765,1992
33,2-s2.0-38249013881,1992
1,2-s2.0-0027250322,1992
2,2-s2.0-0027021547,1992
2,2-s2.0-0026885456,1992
-1,2-s2.0-0026875962,1992
-1,2-s2.0-0026832559,1992
-1,2-s2.0-0026736827,1992
-1,2-s2.0-0026578210,1992
-1,2-s2.0-0026470414,1992
-1,2-s2.0-0009294657,1992
-1,2-s2.0-0002190059,1992
0,2-s2.0-0000713245,1992
-1,2-s2.0-84928834722,1991
46,2-s2.0-51249177813,1991
2,2-s2.0-0026363051,1991
-1,2-s2.0-84986730872,1991
8,2-s2.0-84973809871,1991
-1,2-s2.0-84883307681,1991
-1,2-s2.0-78650732396,1991
8,2-s2.0-38149145516,1991
28,2-s2.0-0026287874,1991
9,2-s2.0-0026231396,1991
-1,2-s2.0-0026112558,1991
-1,2-s2.0-0026015219,1991
19,2-s2.0-0025984146,1991
-1,2-s2.0-0025801923,1991
36,2-s2.0-0011671446,1991
46,2-s2.0-0002524850,1991
18,2-s2.0-0001615912,1991
41,2-s2.0-0001446175,1991
2,2-s2.0-0025506674,1990
42,2-s2.0-0025458118,1990
34,2-s2.0-0025440609,1990
10,2-s2.0-0025424328,1990
29,2-s2.0-0024792092,1990
8,2-s2.0-84986804760,1990
44,2-s2.0-84986703974,1990
-1,2-s2.0-84980185246,1990
37,2-s2.0-84973759182,1990
-1,2-s2.0-84965484088,1990
-1,2-s2.0-38249018477,1990
6,2-s2.0-0025529156,1990
-1,2-s2.0-0025512122,1990
2,2-s2.0-0025441568,1990
-1,2-s2.0-0025116882,1990
31,2-s2.0-0025111838,1990
6,2-s2.0-0025108421,1990
2,2-s2.0-0025102562,1990
4,2-s2.0-0025021555,1990
-1,2-s2.0-0025002975,1990
2,2-s2.0-0025002974,1990
7,2-s2.0-0000446179,1990
23,2-s2.0-0024955202,1989
7,2-s2.0-0024904998,1989
-1,2-s2.0-0024855986,1989
23,2-s2.0-0024723184,1989
-1,2-s2.0-55249106336,1989
-1,2-s2.0-0024653278,1989
-1,2-s2.0-84986671019,1989
6,2-s2.0-84965635922,1989
7,2-s2.0-84965559018,1989
-1,2-s2.0-84964110654,1989
7,2-s2.0-70350750308,1989
0,2-s2.0-58149370821,1989
44,2-s2.0-58149366277,1989
-1,2-s2.0-0039639428,1989
42,2-s2.0-0024743101,1989
-1,2-s2.0-0024539226,1989
48,2-s2.0-0024486654,1989
2,2-s2.0-0024244590,1988
6,2-s2.0-0024028242,1988
-1,2-s2.0-0024006673,1988
14,2-s2.0-84986705622,1988
46,2-s2.0-84950636720,1988
-1,2-s2.0-0024233163,1988
33,2-s2.0-0024157344,1988
2,2-s2.0-0023939161,1988
-1,2-s2.0-0023914529,1988
2,2-s2.0-0023868532,1988
2,2-s2.0-0023818551,1988
-1,2-s2.0-0023737161,1988
29,2-s2.0-0023720314,1988
7,2-s2.0-0001002438,1988
-1,2-s2.0-0000450682,1988
-1,2-s2.0-0023374446,1987
-1,2-s2.0-84986730938,1987
37,2-s2.0-84986703710,1987
-1,2-s2.0-38249037124,1987
17,2-s2.0-38249036177,1987
0,2-s2.0-0023347221,1987
6,2-s2.0-0023214466,1987
-1,2-s2.0-0002434411,1987
-1,2-s2.0-65749310606,1986
3,2-s2.0-0000935142,1986
-1,2-s2.0-0000189486,1986
-1,2-s2.0-84973833440,1986
-1,2-s2.0-84970398556,1986
-1,2-s2.0-0022779186,1986
0,2-s2.0-0022717825,1986
10,2-s2.0-0022684483,1986
2,2-s2.0-0022621519,1986
56,2-s2.0-0009127451,1985
-1,2-s2.0-0010153639,1985
-1,2-s2.0-84986641856,1985
12,2-s2.0-84985671074,1985
44,2-s2.0-0022292983,1985
-1,2-s2.0-0021953866,1985
0,2-s2.0-0001227558,1985
-1,2-s2.0-0000099268,1984
7,2-s2.0-0021502417,1984
7,2-s2.0-0021419684,1984
-1,2-s2.0-84985733615,1984
6,2-s2.0-0021708617,1984
6,2-s2.0-0021673815,1984
0,2-s2.0-0021667561,1984
-1,2-s2.0-0021354305,1984
0,2-s2.0-85051360615,1983
6,2-s2.0-0020837206,1983
-1,2-s2.0-0001934550,1983
-1,2-s2.0-33751007318,1983
-1,2-s2.0-0020716333,1983
-1,2-s2.0-84973834046,1983
-1,2-s2.0-84968130709,1983
6,2-s2.0-0020680258,1983
6,2-s2.0-0020660843,1983
1,2-s2.0-0000349108,1983
6,2-s2.0-0020318342,1982
-1,2-s2.0-24144479750,1982
57,2-s2.0-0002872651,1982
7,2-s2.0-49049139007,1982
46,2-s2.0-49049135644,1982
-1,2-s2.0-0020443480,1982
29,2-s2.0-0020426532,1982
2,2-s2.0-0020321154,1982
6,2-s2.0-0019963704,1982
44,2-s2.0-0003056863,1982
-1,2-s2.0-0019863812,1981
-1,2-s2.0-0019546712,1981
27,2-s2.0-0001282195,1981
-1,2-s2.0-0019830598,1981
34,2-s2.0-0019791122,1981
-1,2-s2.0-0019152222,1980
2,2-s2.0-85040278137,1980
2,2-s2.0-85040277959,1980
-1,2-s2.0-0019034636,1980
